2017/10/11 10:39:05;1;7;2007;53320;1;OKSAVE;
2017/10/11 10:39:10;1;7;4507;53320;1;OKSAVE;
2017/10/11 10:39:14;1;7;1907;53320;1;KOSAVE;
2017/10/11 10:39:19;1;7;4607;53320;1;OKSAVE;
2017/10/11 10:39:24;1;7;4707;53320;1;OKSAVE;
2017/10/11 10:39:28;1;7;2107;53320;1;OKSAVE;
2017/10/11 10:40:07;1;7;1907;53320;1;OKSAVE;
2017/10/11 10:51:18;1;7;1907;53320;1;KOSAVE;
2017/10/11 10:51:28;1;7;2007;53320;1;OKSAVE;
2017/10/11 10:51:46;1;7;2007;53320;1;OKSAVE;
2017/10/11 10:52:24;1;7;1907;53320;1;KOSAVE;
2017/10/11 10:53:36;1;7;1907;53320;1;KOSAVE;
2017/10/11 10:54:17;1;7;1907;53320;1;KOSAVE;
2017/10/11 10:55:10;1;7;1907;53320;1;KOSAVE;
2017/10/11 10:55:14;1;7;2007;53320;1;OKSAVE;
2017/10/11 10:55:21;1;7;4507;53320;1;OKSAVE;
2017/10/11 10:56:33;1;7;1907;53320;1;OKSAVE;
2017/10/11 10:57:57;1;7;4607;53320;1;OKSAVE;
2017/10/12 08:56:25;1;7;1907;53320;1;KOSAVE;
2017/10/12 08:56:30;1;7;2007;53320;1;OKSAVE;
2017/10/12 08:56:35;1;7;4507;53320;1;OKSAVE;
2017/10/12 08:56:40;1;7;4607;53320;1;OKSAVE;
2017/10/12 08:56:44;1;7;2107;53320;1;OKSAVE;
2017/10/12 08:56:49;1;7;4707;53320;1;OKSAVE;
2017/10/12 08:58:22;1;7;1907;53320;1;KOSAVE;
2017/10/12 08:59:00;1;7;1907;53320;1;OKSAVE;
2017/10/12 09:01:12;1;7;2007;53320;1;OKSAVE;
2017/10/12 09:01:34;1;7;4507;53320;1;OKSAVE;
2017/10/12 09:01:52;1;7;4607;53320;1;OKSAVE;
2017/10/12 09:02:07;1;7;2107;53320;1;OKSAVE;
2017/10/12 09:02:20;1;7;4707;53320;1;OKSAVE;
2017/10/12 09:02:42;1;7;1907;53320;1;OKSAVE;
2017/10/12 09:02:47;1;7;2007;53320;1;OKSAVE;
2017/10/12 09:02:51;1;7;4507;53320;1;OKSAVE;
2017/10/12 09:02:55;1;7;4607;53320;1;OKSAVE;
2017/10/12 09:03:00;1;7;2107;53320;1;OKSAVE;
2017/10/12 09:03:04;1;7;4707;53320;1;OKSAVE;
