2018/02/23 12:45:34;2;3;7803;9630;1;OKSAVE;
2018/02/23 12:46:43;2;3;7703;9630;1;OKSAVE;
2018/02/23 12:57:48;2;3;7703;9630;1;OKSAVE;
2018/02/23 12:57:57;2;3;7703;9630;1;KOSAVE;
2018/02/23 13:00:33;2;3;7703;9630;1;KOSAVE;
2018/02/23 17:52:05;2;3;7703;9630;1;OKSAVE;
2018/02/23 17:57:08;2;3;7703;9630;1;OKSAVE;
2018/02/23 18:00:03;2;3;7703;9630;1;OKSAVE;
2018/02/23 18:10:15;2;3;7703;9630;1;OKSAVE;
2018/02/23 18:10:22;2;3;7703;9630;1;KOSAVE;
2018/02/23 18:10:43;2;3;7703;9630;1;KOSAVE;
2018/02/24 19:32:54;2;3;7703;9630;1;OKSAVE;
2018/02/24 19:34:32;2;3;7703;9630;1;OKSAVE;
2018/02/24 19:36:28;2;3;7703;9630;1;OKSAVE;
2018/02/24 19:37:48;2;3;7703;9630;1;OKSAVE;
2018/02/24 19:38:07;2;3;7703;9630;1;OKSAVE;
